example_id,time_min,CFD_temperature_C,predicted_temperature_C,heating_stage_duration_min
7,13.08333291190554,32.91097,32.23556564148679,10.483332872390747
7,13.099999578825507,32.78673,32.12339440759909,10.483332872390747
7,13.116666245745472,32.66249,32.01216365616635,10.483332872390747
7,13.13333291266544,32.538254,31.901958723942123,10.483332872390747
7,13.149999579585405,32.414017,31.795330427557353,10.483332872390747
7,13.166666246505372,32.289776,31.6912306827378,10.483332872390747
7,13.183332913425339,32.16554,31.58744764897928,10.483332872390747
7,13.199999580345306,32.0413,31.48467269836669,10.483332872390747
7,13.216666247265273,31.932707,31.384940462758344,10.483332872390747
7,13.233332914185238,31.838583,31.287751323198417,10.483332872390747
7,13.249999581105206,31.744461,31.19177133628572,10.483332872390747
7,13.266666248025173,31.650337,31.096196330401053,10.483332872390747
7,13.283332914945138,31.556215,31.001370494584165,10.483332872390747
7,13.299999581865105,31.462091,30.908714932749472,10.483332872390747
7,13.316666248785072,31.36797,30.81876412805808,10.483332872390747
7,13.33333291570504,31.273846,30.728972902335972,10.483332872390747
7,13.349999582625005,31.179724,30.640371953348716,10.483332872390747
7,13.366666249544972,31.0856,30.553368511427923,10.483332872390747
7,13.383332916464939,30.991478,30.467421071937835,10.483332872390747
7,13.399999583384904,30.897354,30.381323005098746,10.483332872390747
7,13.416666250304871,30.80323,30.29718698448394,10.483332872390747
7,13.433332917224838,30.709108,30.214718594494094,10.483332872390747
7,13.449999584144805,30.614985,30.133529845461904,10.483332872390747
7,13.466666251064773,30.520863,30.0537249652513,10.483332872390747
7,13.483332917984738,30.426739,29.973443962188355,10.483332872390747
7,13.499999584904705,30.332617,29.89424235127362,10.483332872390747
7,13.51666625182467,30.238493,29.816249725828136,10.483332872390747
7,13.533332918744637,30.144371,29.73909870466863,10.483332872390747
7,13.549999585664604,30.050247,29.6612294413654,10.483332872390747
7,13.566666252584572,29.97635,29.58575398418533,10.483332872390747
7,13.583332919504539,29.904009,29.511324042817986,10.483332872390747
7,13.599999586424504,29.831669,29.437876317605557,10.483332872390747
7,13.616666253344471,29.759329,29.36546080995841,10.483332872390747
7,13.633332920264438,29.686987,29.29167146416774,10.483332872390747
7,13.649999587184404,29.614647,29.21946757343186,10.483332872390747
7,13.66666625410437,29.542305,29.148438001533904,10.483332872390747
7,13.683332921024338,29.469965,29.077743758243393,10.483332872390747
7,13.699999587944305,29.397625,29.006234567953772,10.483332872390747
7,13.71666625486427,29.325283,28.935893039779362,10.483332872390747
7,13.733332921784237,29.252943,28.867206132744414,10.483332872390747
7,13.749999588704204,29.180603,28.79907529002642,10.483332872390747
7,13.76666625562417,29.108261,28.730855554223538,10.483332872390747
7,13.783332922544137,29.035921,28.66225003246292,10.483332872390747
7,13.799999589464104,28.96358,28.59600913667109,10.483332872390747
7,13.816666256384071,28.89124,28.529824868616355,10.483332872390747
7,13.833332923304038,28.8189,28.462987785795296,10.483332872390747
7,13.849999590224003,28.746557,28.395858263114533,10.483332872390747
7,13.86666625714397,28.674217,28.33083060823114,10.483332872390747
7,13.883332924063936,28.601875,28.26685450276531,10.483332872390747
7,13.899999590983903,28.534807,28.20149857114511,10.483332872390747
7,13.91666625790387,28.47808,28.136472192893468,10.483332872390747
7,13.933332924823837,28.421356,28.073059826733108,10.483332872390747
7,13.949999591743804,28.36463,28.010109935623717,10.483332872390747
7,13.96666625866377,28.307903,27.948082866896673,10.483332872390747
7,13.983332925583737,28.251179,27.885087123430107,10.483332872390747
7,13.999999592503704,28.194452,27.822132870495558,10.483332872390747
7,14.016666259423669,28.137728,27.760411479083665,10.483332872390747
7,14.033332926343636,28.081001,27.698668324139966,10.483332872390747
7,14.049999593263603,28.024275,27.63635918058722,10.483332872390747
7,14.06666626018357,27.96755,27.57463020537479,10.483332872390747
7,14.083332927103536,27.910824,27.513834128816764,10.483332872390747
7,14.099999594023503,27.8541,27.45400739571013,10.483332872390747
7,14.11666626094347,27.797373,27.39488639679563,10.483332872390747
7,14.133332927863435,27.740648,27.33365707093501,10.483332872390747
7,14.149999594783402,27.683922,27.273456193536404,10.483332872390747
7,14.16666626170337,27.627195,27.214734476401038,10.483332872390747
7,14.183332928623336,27.57047,27.156252370887543,10.483332872390747
7,14.199999595543304,27.513744,27.09575829372938,10.483332872390747
7,14.216666262463269,27.45702,27.03683578065667,10.483332872390747
7,14.233332929383236,27.400293,26.978825405774366,10.483332872390747
7,14.249999596303203,27.353657,26.92131743108134,10.483332872390747
7,14.266666263223168,27.310444,26.864144146679884,10.483332872390747
7,14.283332930143136,27.267231,26.80505080812006,10.483332872390747
7,14.299999597063103,27.224018,26.74740453165366,10.483332872390747
7,14.31666626398307,27.180805,26.690610239705244,10.483332872390747
7,14.333332930903035,27.137592,26.63375644759828,10.483332872390747
7,14.349999597823002,27.09438,26.575418768650984,10.483332872390747
7,14.36666626474297,27.051167,26.518388269432037,10.483332872390747
7,14.383332931662935,27.007954,26.462270425135397,10.483332872390747
7,14.399999598582902,26.96474,26.405724149301232,10.483332872390747
7,14.416666265502869,26.921528,26.348092508506017,10.483332872390747
7,14.433332932422836,26.878315,26.29170254407176,10.483332872390747
7,14.449999599342803,26.835102,26.236275159980195,10.483332872390747
7,14.466666266262768,26.79189,26.181555303444426,10.483332872390747
7,14.483332933182735,26.748676,26.12616170450036,10.483332872390747
7,14.4999996001027,26.705463,26.06910132601917,10.483332872390747
7,14.516666267022668,26.66225,26.014423172787367,10.483332872390747
7,14.533332933942635,26.619038,25.960158785025914,10.483332872390747
7,14.549999600862602,26.575825,25.904504434046043,10.483332872390747
7,14.56666626778257,26.532612,25.84812598969357,10.483332872390747
7,14.583332934702534,26.489399,25.792724351009053,10.483332872390747
7,14.599999601622502,26.446186,25.738905127779898,10.483332872390747
7,14.616666268542467,26.402973,25.685583790934896,10.483332872390747
7,14.633332935462434,26.35976,25.631218990006772,10.483332872390747
7,14.649999602382401,26.316547,25.576160537294186,10.483332872390747
7,14.666666269302368,26.27916,25.52219009399414,10.483332872390747
8,0.0,20.0,19.91134262084961,21.16666603088379
8,0.01666666616605023,20.0,19.995397456612174,21.16666603088379
8,0.03333333233210046,20.0,20.07945229237474,21.16666603088379
8,0.04999999849815069,20.0,20.163507128137304,21.16666603088379
8,0.06666666466420092,20.0,20.24756196389987,21.16666603088379
8,0.08333333083025114,20.0,20.33161679966243,21.16666603088379
8,0.09999999699630138,20.0,20.415671635424996,21.16666603088379
8,0.11666666316235161,20.0,20.440378339271845,21.16666603088379
8,0.13333332932840183,20.000008,20.428414652666707,21.16666603088379
8,0.14999999549445206,20.000029,20.416450966061568,21.16666603088379
8,0.16666666166050229,20.00005,20.404487279456433,21.16666603088379
8,0.1833333278265525,20.00007,20.392523592851294,21.16666603088379
8,0.19999999399260276,20.000092,20.380559906246155,21.16666603088379
8,0.216666660158653,20.000113,20.367619720218688,21.16666603088379
8,0.23333332632470322,20.000134,20.351521493506244,21.16666603088379
8,0.24999999249075344,20.000156,20.3354232667938,21.16666603088379
8,0.26666665865680367,20.000229,20.319325040081356,21.16666603088379
8,0.2833333248228539,20.000332,20.30322681336891,21.16666603088379
8,0.2999999909889041,20.000435,20.287128586656465,21.16666603088379
8,0.31666665715495435,20.000538,20.27103035994402,21.16666603088379
8,0.33333332332100457,20.00064,20.261935406782495,21.16666603088379
8,0.3499999894870548,20.000744,20.254035129697304,21.16666603088379
8,0.366666655653105,20.000847,20.246134852612112,21.16666603088379
8,0.38333332181915525,20.00095,20.23823457552692,21.16666603088379
8,0.39999998798520553,20.00123,20.23033429844173,21.16666603088379
8,0.41666665415125576,20.001518,20.222434021356538,21.16666603088379
8,0.433333320317306,20.001806,20.218764441783033,21.16666603088379
8,0.4499999864833562,20.002092,20.219820641344928,21.16666603088379
8,0.46666665264940643,20.00238,20.22087684090682,21.16666603088379
8,0.48333331881545666,20.002668,20.221933040468713,21.16666603088379
8,0.4999999849815069,20.002956,20.222989240030603,21.16666603088379
8,0.516666651147557,20.003325,20.224045439592498,21.16666603088379
8,0.5333333173136073,20.003902,20.22543333759458,21.16666603088379
8,0.5499999834796576,20.00448,20.2301566476897,21.16666603088379
8,0.5666666496457078,20.005056,20.234879957784816,21.16666603088379
8,0.5833333158117581,20.005634,20.239603267879936,21.16666603088379
8,0.5999999819778082,20.006212,20.244326577975055,21.16666603088379
8,0.6166666481438585,20.00679,20.249049888070175,21.16666603088379
8,0.6333333143099087,20.007368,20.25377319816529,21.16666603088379
8,0.649999980475959,20.008173,20.258675234336554,21.16666603088379
8,0.6666666466420091,20.009129,20.263650789035587,21.16666603088379
8,0.6833333128080594,20.010086,20.26862634373462,21.16666603088379
8,0.6999999789741096,20.011042,20.273601898433654,21.16666603088379
8,0.7166666451401599,20.012,20.27857745313269,21.16666603088379
8,0.73333331130621,20.012955,20.283553007831724,21.16666603088379
8,0.7499999774722603,20.013912,20.28789207879014,21.16666603088379
8,0.7666666436383105,20.01487,20.290919014037126,21.16666603088379
8,0.7833333098043608,20.016214,20.29394594928411,21.16666603088379
8,0.7999999759704111,20.017593,20.296972884531097,21.16666603088379
8,0.8166666421364612,20.018972,20.299999819778083,21.16666603088379
8,0.8333333083025115,20.020353,20.30302675502507,21.16666603088379
8,0.8499999744685617,20.021732,20.306053690272055,21.16666603088379
8,0.866666640634612,20.023111,20.30735774002676,21.16666603088379
8,0.8833333068006621,20.024492,20.3085609826516,21.16666603088379
8,0.8999999729667124,20.02597,20.309764225276435,21.16666603088379
8,0.9166666391327626,20.02777,20.310967467901275,21.16666603088379
8,0.9333333052988129,20.029568,20.312170710526114,21.16666603088379
8,0.949999971464863,20.031366,20.31337395315095,21.16666603088379
8,0.9666666376309133,20.033165,20.31349932452825,21.16666603088379
8,0.9833333037969635,20.034964,20.31278742091862,21.16666603088379
8,0.9999999699630138,20.036762,20.312075517308994,21.16666603088379
8,1.016666636129064,20.03856,20.311363613699363,21.16666603088379
8,1.033333302295114,20.04044,20.310651710089736,21.16666603088379
8,1.0499999684611645,20.042406,20.309939806480106,21.16666603088379
8,1.0666666346272147,20.044405,20.309066892608882,21.16666603088379
8,1.0833333007932648,20.04644,20.30746496005321,21.16666603088379
8,1.0999999669593152,20.04851,20.30586302749754,21.16666603088379
8,1.1166666331253654,20.050611,20.304261094941868,21.16666603088379
8,1.1333332992914156,20.05275,20.302659162386195,21.16666603088379
8,1.1499999654574657,20.05492,20.301057229830523,21.16666603088379
8,1.1666666316235161,20.057152,20.299455297274854,21.16666603088379
8,1.1833332977895663,20.059425,20.29701042175293,21.16666603088379
8,1.1999999639556165,20.061739,20.294353485107422,21.16666603088379
8,1.2166666301216666,20.064095,20.291696548461914,21.16666603088379
8,1.233333296287717,20.06649,20.289039611816406,21.16666603088379
8,1.2499999624537672,20.068928,20.2863826751709,21.16666603088379
8,1.2666666286198174,20.071405,20.28372573852539,21.16666603088379
8,1.2833332947858676,20.073921,20.281136862687237,21.16666603088379
8,1.299999960951918,20.076466,20.278643107977437,21.16666603088379
8,1.3166666271179681,20.07905,20.27614935326764,21.16666603088379
8,1.3333332932840183,20.08167,20.27365559855784,21.16666603088379
8,1.3499999594500687,20.08433,20.27116184384804,21.16666603088379
8,1.3666666256161188,20.087027,20.26866808913824,21.16666603088379
8,1.383333291782169,20.089762,20.266201100386972,21.16666603088379
8,1.3999999579482192,20.092535,20.264468263641117,21.16666603088379
8,1.4166666241142696,20.095356,20.26273542689526,21.16666603088379
8,1.4333332902803197,20.098232,20.261002590149406,21.16666603088379
8,1.44999995644637,20.10115,20.25926975340355,21.16666603088379
8,1.46666662261242,20.104113,20.257536916657696,21.16666603088379
8,1.4833332887784705,20.107119,20.25580407991184,21.16666603088379
8,1.4999999549445207,20.110168,20.255726491372418,21.16666603088379
8,1.5166666211105708,20.11326,20.256527457650254,21.16666603088379
8,1.533333287276621,20.116398,20.257328423928087,21.16666603088379
8,1.5499999534426714,20.119776,20.258129390205923,21.16666603088379
8,1.5666666196087216,20.123287,20.25893035648376,21.16666603088379
8,1.5833332857747717,20.126896,20.259731322761596,21.16666603088379
8,1.5999999519408221,20.130606,20.26175884336937,21.16666603088379
8,1.6166666181068723,20.134415,20.267079889492727,21.16666603088379
8,1.6333332842729225,20.13832,20.27240093561608,21.16666603088379
8,1.6499999504389726,20.142328,20.277721981739436,21.16666603088379
8,1.666666616605023,20.14656,20.28304302786279,21.16666603088379
8,1.6833332827710732,20.151684,20.288364073986145,21.16666603088379
8,1.6999999489371234,20.157108,20.293685120109497,21.16666603088379
8,1.7166666151031735,20.162838,20.305749673918477,21.16666603088379
8,1.733333281269224,20.16887,20.31865240382397,21.16666603088379
8,1.749999947435274,20.175207,20.33155513372947,21.16666603088379
8,1.7666666136013243,20.181845,20.344457863634965,21.16666603088379
8,1.7833332797673744,20.188787,20.357360593540463,21.16666603088379
8,1.7999999459334248,20.19706,20.370263323445958,21.16666603088379
8,1.816666612099475,20.20714,20.38946863910345,21.16666603088379
8,1.8333332782655252,20.218048,20.41478933499554,21.16666603088379
8,1.8499999444315753,20.229786,20.440110030887634,21.16666603088379
8,1.8666666105976257,20.242353,20.46543072677973,21.16666603088379
8,1.883333276763676,20.255749,20.49075142267182,21.16666603088379
8,1.899999942929726,20.269972,20.516072118563915,21.16666603088379
8,1.9166666090957765,20.285025,20.54372105635996,21.16666603088379
8,1.9333332752618266,20.304464,20.587574557807503,21.16666603088379
